employee_id,date,status
1,2017-06-20,Present
1,2016-10-28,Leave
1,2019-12-09,Absent
1,2014-12-24,Present
1,2017-01-03,Leave
1,2021-08-07,Present
1,2018-04-18,Absent
1,2020-08-10,Leave
1,2020-09-15,Present
1,2015-08-17,Leave
1,2016-03-27,Absent
1,2017-07-15,Absent
1,2018-05-02,Leave
1,2018-03-11,Absent
1,2019-07-06,Present
1,2024-03-15,Leave
1,2015-01-01,Leave
1,2022-04-14,Present
1,2023-09-21,Leave
1,2023-06-26,Present
1,2022-04-17,Present
1,2016-08-26,Present
1,2019-02-17,Absent
1,2015-09-17,Leave
1,2023-05-31,Present
1,2016-10-29,Leave
1,2020-05-02,Leave
1,2022-07-23,Leave
1,2016-06-30,Absent
1,2014-12-08,Absent
1,2019-03-17,Present
1,2024-05-02,Absent
1,2021-11-26,Present
1,2021-04-10,Leave
1,2022-03-11,Leave
1,2023-07-01,Leave
1,2023-07-03,Absent
1,2016-03-18,Present
1,2020-06-29,Absent
1,2014-08-30,Absent
1,2018-04-10,Absent
1,2018-06-12,Present
1,2019-10-19,Leave
1,2017-07-01,Leave
1,2016-07-30,Present
1,2018-12-02,Present
1,2020-05-21,Absent
1,2023-09-27,Leave
1,2020-04-26,Present
1,2024-05-22,Absent
1,2022-06-08,Present
1,2014-11-30,Absent
1,2019-08-04,Present
1,2015-09-15,Present
1,2019-03-03,Present
1,2023-02-05,Absent
1,2017-06-28,Leave
1,2015-02-11,Absent
1,2023-09-13,Leave
1,2019-10-09,Present
1,2014-08-17,Leave
1,2022-05-05,Leave
1,2015-01-23,Leave
1,2023-07-17,Present
1,2022-04-25,Absent
1,2019-08-30,Present
1,2017-01-10,Present
1,2014-12-11,Absent
1,2022-08-11,Leave
1,2020-08-22,Present
1,2014-11-29,Leave
1,2017-06-28,Present
1,2017-11-13,Leave
1,2015-03-22,Present
1,2023-09-28,Leave
1,2023-04-14,Present
1,2021-12-07,Present
1,2024-01-20,Present
1,2014-08-27,Absent
1,2018-11-05,Leave
1,2020-07-21,Absent
1,2019-07-31,Present
1,2018-07-19,Leave
1,2021-01-23,Leave
1,2024-03-20,Present
1,2015-12-18,Leave
1,2019-12-22,Absent
1,2019-01-03,Absent
1,2015-12-01,Leave
1,2017-03-02,Absent
1,2018-10-03,Absent
1,2016-01-10,Absent
1,2022-01-12,Present
1,2017-07-05,Absent
1,2017-10-08,Present
1,2020-07-02,Absent
1,2021-05-28,Leave
1,2017-07-01,Present
1,2024-04-20,Absent
1,2016-05-09,Leave
1,2023-07-29,Leave
1,2018-07-02,Present
1,2016-06-26,Absent
1,2018-09-20,Leave
1,2020-04-10,Present
1,2020-10-02,Present
1,2017-06-02,Absent
1,2022-03-17,Absent
1,2019-10-23,Absent
1,2015-10-21,Absent
1,2022-11-20,Present
1,2016-06-12,Leave
1,2021-09-20,Present
1,2019-03-05,Leave
1,2017-09-25,Leave
1,2020-04-21,Present
1,2019-02-19,Leave
1,2021-01-13,Leave
1,2023-11-05,Leave
1,2022-09-01,Absent
1,2015-04-17,Present
1,2015-12-10,Absent
1,2019-02-02,Leave
1,2017-08-23,Leave
1,2022-09-21,Leave
1,2018-01-05,Leave
1,2020-01-04,Absent
1,2023-03-31,Leave
1,2018-08-30,Absent
1,2022-06-28,Leave
1,2016-12-01,Present
1,2017-06-15,Leave
1,2022-07-03,Absent
1,2019-05-18,Leave
1,2021-06-05,Present
1,2023-05-08,Leave
1,2023-01-05,Absent
1,2021-06-06,Leave
1,2024-02-15,Leave
1,2019-01-29,Present
1,2018-03-15,Absent
1,2015-07-19,Absent
1,2016-05-08,Leave
1,2019-04-20,Present
1,2022-05-10,Absent
1,2020-03-26,Present
1,2015-07-24,Present
1,2016-01-21,Leave
1,2018-06-24,Present
1,2017-12-24,Present
1,2016-03-14,Leave
1,2020-06-15,Present
1,2022-11-18,Leave
1,2022-05-18,Leave
1,2016-10-20,Present
1,2020-10-31,Absent
1,2022-08-19,Absent
1,2020-06-30,Leave
1,2023-02-14,Absent
1,2019-01-31,Leave
1,2019-01-07,Absent
1,2022-09-06,Present
1,2015-01-10,Present
1,2023-09-14,Leave
1,2024-03-29,Leave
1,2015-08-15,Leave
1,2015-03-29,Present
1,2021-06-10,Leave
1,2022-07-18,Leave
1,2017-09-12,Leave
1,2018-03-24,Leave
1,2020-12-30,Present
1,2018-01-11,Absent
1,2021-04-27,Leave
1,2015-06-13,Leave
1,2019-03-30,Leave
1,2019-06-26,Present
1,2014-12-10,Leave
1,2020-12-18,Present
1,2020-09-12,Leave
1,2020-08-25,Absent
1,2023-10-25,Present
1,2018-10-06,Leave
1,2018-02-17,Leave
1,2016-12-23,Leave
1,2021-08-11,Present
1,2019-01-23,Absent
1,2020-02-16,Present
1,2017-01-27,Leave
1,2022-01-25,Present
1,2015-12-11,Absent
1,2018-11-04,Present
1,2015-01-03,Leave
1,2022-03-16,Absent
1,2019-10-21,Absent
1,2022-07-30,Present
1,2023-11-18,Absent
1,2015-10-30,Present
1,2023-02-07,Leave
1,2018-10-19,Leave
1,2018-12-02,Present
1,2014-10-18,Absent
1,2018-05-09,Present
1,2023-09-23,Absent
1,2015-01-28,Present
1,2023-06-19,Absent
1,2022-06-05,Absent
1,2022-08-20,Present
1,2020-07-28,Leave
1,2020-11-19,Absent
1,2014-10-07,Present
1,2017-10-18,Present
1,2016-09-26,Leave
1,2024-05-17,Present
1,2024-05-27,Present
1,2016-07-09,Present
1,2021-11-27,Present
1,2021-01-17,Present
1,2024-01-08,Absent
1,2018-09-08,Absent
1,2016-10-19,Present
1,2023-12-18,Leave
1,2015-09-17,Leave
1,2022-12-04,Present
1,2019-01-10,Leave
1,2017-06-28,Present
1,2018-09-02,Present
1,2014-09-12,Leave
1,2021-11-13,Leave
1,2019-07-30,Leave
1,2015-04-12,Present
1,2021-07-01,Leave
1,2017-09-13,Absent
1,2019-09-04,Absent
1,2024-06-03,Absent
1,2020-05-13,Absent
1,2018-06-25,Leave
1,2017-11-09,Leave
1,2024-05-11,Leave
1,2024-06-16,Absent
1,2019-06-19,Leave
1,2021-01-07,Present
1,2015-01-03,Present
1,2024-01-06,Present
1,2014-09-19,Absent
1,2019-09-30,Leave
1,2016-09-28,Present
1,2018-06-16,Absent
1,2021-08-14,Present
1,2020-04-15,Absent
1,2022-11-22,Absent
1,2023-07-31,Absent
1,2019-08-28,Absent
1,2020-06-24,Present
1,2020-06-08,Present
1,2022-05-24,Absent
1,2015-10-13,Leave
1,2016-12-17,Present
1,2022-11-18,Absent
1,2017-10-23,Present
1,2015-03-16,Leave
1,2021-01-09,Leave
1,2024-01-16,Leave
1,2021-11-10,Leave
1,2024-03-26,Present
1,2018-03-26,Absent
1,2021-01-26,Absent
1,2016-10-25,Present
1,2015-06-11,Present
1,2023-10-16,Present
1,2022-01-29,Absent
1,2015-02-05,Present
1,2015-08-30,Absent
1,2024-05-16,Leave
1,2016-02-08,Present
1,2021-04-18,Absent
1,2017-01-22,Leave
1,2016-10-07,Leave
1,2017-12-29,Absent
1,2024-05-03,Absent
1,2019-08-08,Absent
1,2023-04-12,Leave
1,2015-01-16,Present
1,2015-06-28,Leave
1,2022-07-13,Present
1,2020-07-25,Leave
1,2017-01-26,Absent
1,2022-06-02,Absent
1,2020-07-30,Leave
1,2016-12-24,Present
1,2017-02-07,Absent
1,2014-12-30,Absent
1,2016-02-26,Leave
1,2021-09-06,Absent
1,2016-12-07,Absent
1,2018-05-19,Present
1,2022-03-25,Leave
1,2022-12-14,Present
1,2014-11-05,Present
1,2022-01-02,Present
1,2020-12-14,Absent
1,2022-08-02,Leave
1,2020-02-01,Present
1,2018-08-08,Absent
1,2023-04-05,Present
1,2016-03-27,Present
1,2023-11-15,Present
1,2017-10-01,Leave
1,2015-10-24,Present
1,2021-10-31,Absent
1,2016-01-27,Leave
1,2022-06-11,Leave
1,2021-12-28,Present
1,2022-10-22,Leave
1,2021-08-28,Absent
1,2019-11-12,Leave
1,2015-06-09,Leave
1,2014-08-18,Leave
1,2020-01-15,Absent
1,2022-05-27,Present
1,2015-07-30,Present
1,2015-09-19,Absent
1,2016-12-30,Present
1,2015-12-22,Leave
1,2024-07-31,Leave
1,2017-06-04,Absent
1,2015-02-12,Present
1,2022-09-26,Present
1,2015-12-17,Leave
1,2021-02-02,Absent
1,2019-08-22,Leave
1,2022-10-30,Absent
1,2019-11-09,Leave
1,2019-03-06,Present
1,2017-09-01,Absent
1,2020-08-25,Leave
1,2022-08-24,Leave
1,2016-12-25,Present
1,2021-02-14,Leave
1,2015-02-16,Leave
1,2016-01-22,Absent
1,2020-07-09,Leave
1,2020-09-24,Absent
1,2024-04-27,Leave
1,2020-10-18,Leave
1,2019-07-20,Leave
1,2023-11-27,Present
1,2018-09-23,Absent
1,2015-05-20,Absent
1,2018-07-12,Absent
1,2024-03-20,Present
1,2015-06-04,Present
1,2019-10-14,Absent
1,2018-01-22,Leave
1,2021-02-01,Absent
1,2019-05-23,Absent
1,2022-02-01,Present
1,2018-12-17,Leave
1,2016-04-08,Leave
1,2021-10-10,Leave
1,2016-07-24,Absent
1,2018-12-30,Leave
1,2023-12-19,Leave
1,2024-04-04,Leave
1,2021-03-07,Absent
1,2015-03-08,Absent
1,2015-12-10,Absent
1,2020-08-26,Leave
1,2014-09-17,Absent
1,2020-09-12,Present
1,2023-01-19,Absent
1,2022-09-29,Present
1,2018-07-04,Absent
1,2020-03-10,Leave
1,2021-10-11,Leave
1,2024-06-18,Present
1,2023-10-12,Absent
1,2021-11-05,Leave
1,2016-01-15,Leave
1,2015-10-06,Absent
1,2015-08-09,Present
1,2021-02-07,Leave
1,2015-07-09,Absent
1,2015-02-05,Present
1,2022-01-28,Absent
1,2017-11-03,Leave
1,2017-06-25,Absent
1,2022-02-25,Leave
1,2016-03-13,Absent
1,2022-09-18,Present
1,2018-08-07,Leave
1,2016-09-13,Absent
1,2019-09-12,Absent
1,2016-02-16,Absent
1,2018-08-15,Leave
1,2018-03-03,Leave
1,2020-08-05,Present
1,2021-12-01,Leave
1,2016-09-10,Leave
1,2021-11-01,Leave
1,2018-05-27,Present
1,2015-05-23,Leave
1,2024-01-20,Absent
1,2022-12-11,Present
1,2023-08-27,Absent
1,2023-06-19,Present
1,2022-10-31,Absent
1,2020-09-16,Present
1,2016-06-10,Absent
1,2016-05-05,Absent
1,2023-06-19,Present
1,2021-09-13,Present
1,2023-10-04,Absent
1,2023-06-11,Absent
1,2015-02-27,Leave
1,2023-11-28,Present
1,2024-03-27,Present
1,2017-02-01,Present
1,2019-06-27,Leave
1,2014-09-21,Present
1,2020-11-30,Present
1,2016-01-04,Leave
1,2023-12-30,Leave
1,2020-09-09,Present
1,2017-11-08,Present
1,2017-11-26,Leave
1,2019-11-19,Absent
1,2023-06-19,Present
1,2021-06-15,Absent
1,2015-03-08,Present
1,2018-11-09,Leave
1,2018-03-02,Leave
1,2016-02-15,Present
1,2023-06-19,Absent
1,2021-02-27,Present
1,2017-11-26,Absent
1,2016-08-06,Absent
1,2020-06-13,Absent
1,2018-04-14,Leave
1,2020-05-27,Present
1,2020-08-10,Present
1,2023-02-20,Leave
1,2017-03-13,Present
1,2022-04-13,Absent
1,2021-11-16,Absent
1,2015-12-11,Leave
1,2018-03-21,Absent
1,2018-05-31,Present
1,2017-04-04,Present
1,2024-03-06,Leave
1,2023-06-14,Present
1,2019-04-14,Present
1,2021-11-22,Present
1,2016-04-29,Absent
1,2019-08-21,Absent
1,2023-03-10,Present
1,2020-01-18,Leave
1,2023-07-22,Absent
1,2019-12-21,Leave
1,2023-09-25,Present
1,2017-09-24,Leave
1,2021-09-28,Leave
1,2017-07-11,Absent
1,2024-05-30,Leave
1,2022-03-09,Absent
1,2022-07-21,Absent
1,2024-02-28,Absent
1,2018-10-23,Leave
1,2018-06-16,Present
1,2016-02-10,Leave
1,2020-09-07,Absent
1,2022-07-06,Present
1,2016-10-15,Leave
1,2020-10-23,Present
1,2024-07-28,Leave
1,2019-04-10,Present
1,2022-06-08,Leave
1,2021-08-07,Absent
1,2022-11-06,Absent
1,2016-06-13,Leave
1,2024-05-06,Present
1,2016-05-04,Leave
1,2018-03-21,Leave
1,2023-09-15,Absent
1,2017-08-23,Absent
1,2024-04-27,Present
1,2017-06-16,Leave
1,2018-02-20,Absent
1,2020-12-05,Leave
1,2015-02-18,Present
1,2019-01-09,Present
1,2018-09-03,Present
1,2020-12-29,Present
1,2014-12-23,Absent
1,2021-09-17,Absent
1,2019-03-05,Leave
1,2014-12-08,Present
1,2019-01-23,Absent
1,2018-07-25,Absent
1,2023-11-06,Leave
1,2023-11-30,Leave
1,2015-07-29,Leave
1,2021-11-05,Present
1,2018-02-02,Absent
1,2020-03-02,Absent
1,2020-04-17,Present
1,2023-06-08,Leave
1,2020-02-23,Leave
1,2018-10-04,Leave
1,2024-03-08,Absent
1,2021-08-05,Absent
1,2017-08-18,Absent
1,2024-06-10,Present
1,2023-12-23,Leave
1,2014-12-04,Leave
1,2019-12-01,Present
1,2018-11-25,Absent
1,2015-03-15,Leave
1,2017-09-12,Absent
1,2023-05-20,Leave
1,2017-10-25,Leave
1,2018-07-25,Leave
1,2016-07-17,Leave
1,2024-06-07,Absent
1,2021-01-31,Absent
1,2024-02-26,Leave
1,2022-03-28,Absent
1,2015-01-23,Absent
1,2023-09-23,Present
1,2016-02-19,Present
1,2022-08-07,Leave
1,2023-03-10,Leave
1,2018-10-20,Present
1,2023-07-03,Absent
1,2021-11-14,Present
1,2021-05-24,Absent
1,2015-03-27,Absent
1,2022-08-03,Absent
1,2020-11-02,Absent
1,2016-10-05,Absent
1,2022-12-07,Absent
1,2019-10-13,Absent
1,2018-12-30,Leave
1,2023-12-23,Absent
1,2020-01-14,Absent
1,2017-10-07,Present
1,2023-11-27,Absent
1,2015-04-21,Leave
1,2021-09-18,Absent
1,2015-04-10,Absent
1,2023-03-14,Leave
1,2016-12-16,Absent
1,2019-02-08,Leave
1,2019-07-14,Present
1,2023-06-09,Absent
1,2016-04-16,Absent
1,2024-07-13,Absent
1,2020-03-14,Present
1,2021-11-03,Present
1,2015-07-26,Leave
1,2015-01-03,Present
1,2019-11-13,Absent
1,2024-02-28,Leave
1,2014-11-28,Present
1,2019-04-14,Leave
1,2022-09-06,Absent
1,2017-02-17,Absent
1,2016-10-10,Absent
1,2024-02-27,Leave
1,2023-10-23,Absent
1,2015-07-10,Present
1,2023-03-22,Absent
1,2018-01-14,Present
1,2024-06-16,Absent
1,2019-10-28,Absent
1,2020-06-04,Absent
1,2014-08-18,Present
1,2024-01-23,Present
1,2020-01-09,Absent
1,2016-12-25,Leave
1,2019-04-25,Present
1,2023-07-08,Leave
1,2017-04-03,Absent
1,2017-03-15,Leave
1,2020-04-16,Leave
1,2016-08-31,Present
1,2023-06-12,Present
1,2020-05-18,Leave
1,2023-10-04,Absent
1,2021-01-08,Present
1,2016-10-26,Present
1,2017-07-09,Leave
1,2015-12-19,Absent
1,2019-03-18,Absent
1,2018-11-25,Absent
1,2023-06-04,Absent
1,2015-10-27,Leave
1,2019-11-16,Absent
1,2023-04-27,Leave
1,2019-11-12,Leave
1,2014-10-15,Absent
1,2017-06-24,Leave
1,2015-05-13,Present
1,2024-04-08,Present
1,2018-04-18,Absent
1,2023-04-29,Present
1,2023-04-06,Leave
1,2017-11-17,Absent
1,2018-11-07,Present
1,2018-04-15,Absent
1,2018-09-12,Absent
1,2023-03-07,Leave
1,2017-06-23,Present
1,2023-09-03,Leave
1,2018-11-08,Present
1,2021-04-10,Absent
1,2024-02-19,Present
1,2022-06-28,Absent
1,2018-06-21,Present
1,2016-09-28,Present
1,2016-05-27,Present
1,2020-10-09,Present
1,2024-01-30,Absent
1,2021-10-21,Present
1,2017-04-28,Present
1,2016-04-11,Present
1,2016-01-04,Present
1,2022-07-05,Present
1,2022-12-14,Present
1,2021-09-04,Leave
1,2019-09-07,Leave
1,2016-10-19,Present
1,2016-03-12,Absent
1,2022-04-04,Present
1,2014-10-31,Leave
1,2023-07-21,Leave
1,2017-07-22,Present
1,2015-04-28,Leave
1,2019-03-18,Leave
1,2019-11-25,Leave
1,2022-07-08,Present
1,2017-03-26,Leave
1,2022-03-05,Leave
1,2024-01-27,Present
1,2020-04-10,Leave
1,2023-03-02,Leave
1,2021-03-08,Present
1,2019-03-18,Present
1,2018-12-29,Absent
1,2016-06-30,Leave
1,2022-05-10,Leave
1,2015-11-03,Absent
1,2015-07-14,Absent
1,2017-10-11,Present
1,2022-08-13,Absent
1,2021-06-29,Present
1,2022-01-02,Leave
1,2020-10-24,Absent
1,2020-11-25,Leave
1,2014-11-16,Absent
1,2022-04-11,Absent
1,2023-09-13,Absent
1,2019-09-22,Leave
1,2019-03-02,Present
1,2016-05-04,Present
1,2015-07-13,Absent
1,2020-03-19,Absent
1,2019-09-04,Leave
1,2015-10-17,Present
1,2018-11-25,Absent
1,2019-07-11,Present
1,2017-03-18,Leave
1,2015-04-18,Absent
1,2020-11-30,Absent
1,2016-06-07,Present
1,2018-04-21,Absent
1,2018-03-12,Leave
1,2020-06-11,Present
1,2015-04-06,Absent
1,2023-12-08,Leave
1,2021-12-13,Present
1,2016-12-05,Absent
1,2020-03-08,Leave
1,2019-08-02,Absent
1,2022-05-11,Leave
1,2019-12-14,Leave
1,2015-08-11,Leave
1,2014-08-13,Present
1,2020-05-01,Leave
1,2022-10-19,Absent
1,2021-11-13,Leave
1,2018-06-25,Leave
1,2022-04-01,Present
1,2021-08-29,Absent
1,2024-05-05,Leave
1,2021-04-29,Present
1,2020-12-19,Absent
1,2020-11-28,Absent
1,2017-01-10,Absent
1,2015-02-22,Absent
1,2015-08-01,Present
1,2014-09-21,Absent
1,2023-08-25,Present
1,2021-02-16,Present
1,2015-01-22,Present
1,2024-04-14,Absent
1,2015-03-13,Present
1,2022-11-23,Leave
1,2020-02-23,Present
1,2022-01-17,Absent
1,2015-01-19,Present
1,2024-07-22,Present
1,2021-01-31,Leave
1,2024-03-01,Absent
1,2018-06-27,Leave
1,2016-11-14,Leave
1,2018-09-05,Present
1,2016-01-16,Leave
1,2017-06-11,Absent
1,2020-03-18,Leave
1,2017-11-07,Leave
1,2021-04-20,Present
1,2016-06-26,Absent
1,2018-01-11,Absent
1,2014-08-12,Present
1,2019-12-13,Present
1,2017-02-21,Present
1,2019-03-19,Absent
1,2015-02-25,Absent
1,2020-06-30,Leave
1,2016-04-24,Present
1,2017-10-19,Leave
1,2016-11-04,Leave
1,2020-12-25,Present
1,2015-05-21,Leave
1,2022-12-03,Absent
1,2019-11-07,Absent
1,2015-03-23,Absent
1,2020-06-30,Present
1,2020-03-16,Absent
1,2017-08-20,Present
1,2018-07-09,Absent
1,2023-04-14,Absent
1,2020-09-06,Present
1,2022-02-21,Absent
1,2017-07-10,Leave
1,2020-04-11,Present
1,2019-11-22,Present
1,2021-11-20,Present
1,2023-11-30,Present
1,2020-08-25,Absent
1,2016-03-15,Present
1,2022-08-21,Absent
1,2024-06-11,Leave
1,2022-05-09,Leave
1,2020-07-28,Absent
1,2020-07-14,Leave
1,2016-03-10,Leave
1,2024-02-24,Leave
1,2021-02-20,Leave
1,2022-07-28,Present
1,2023-05-27,Absent
1,2015-10-10,Present
1,2022-05-26,Leave
1,2015-06-21,Leave
1,2021-01-09,Leave
1,2024-03-02,Leave
1,2015-04-14,Leave
1,2018-06-17,Absent
1,2021-01-08,Leave
1,2018-07-06,Present
1,2023-07-25,Leave
1,2017-03-27,Absent
1,2022-06-26,Absent
1,2015-01-30,Leave
1,2023-11-20,Absent
1,2022-09-17,Leave
1,2020-01-29,Absent
1,2016-12-24,Leave
1,2020-08-27,Present
1,2020-03-19,Absent
1,2014-09-30,Leave
1,2023-12-31,Present
1,2018-09-15,Leave
1,2024-05-17,Absent
1,2018-07-14,Present
1,2016-02-02,Absent
1,2023-09-04,Leave
1,2016-10-09,Present
1,2024-07-26,Leave
1,2020-12-18,Present
1,2020-04-15,Leave
1,2019-08-09,Leave
1,2022-09-24,Absent
1,2018-06-16,Absent
1,2016-06-11,Absent
1,2024-01-29,Absent
1,2017-09-30,Absent
1,2024-07-26,Present
1,2014-09-27,Leave
1,2017-10-04,Leave
1,2022-09-22,Present
1,2023-01-14,Absent
1,2022-10-16,Absent
1,2024-06-26,Present
1,2020-11-05,Absent
1,2024-06-16,Absent
1,2017-10-24,Present
1,2019-08-07,Absent
1,2017-03-08,Absent
1,2021-04-21,Leave
1,2022-06-17,Leave
1,2020-03-22,Leave
1,2015-08-29,Absent
1,2020-03-07,Absent
1,2017-11-22,Absent
1,2021-12-10,Absent
1,2023-08-04,Present
1,2021-01-28,Absent
1,2021-05-05,Present
1,2024-05-07,Absent
1,2020-09-24,Absent
1,2020-07-31,Leave
1,2014-12-07,Leave
1,2015-08-14,Leave
1,2022-10-12,Present
1,2020-08-25,Present
1,2017-08-01,Present
1,2022-06-30,Leave
1,2021-01-04,Present
1,2020-07-23,Absent
1,2021-07-12,Leave
1,2018-10-19,Present
1,2016-05-16,Leave
1,2019-10-03,Absent
1,2021-11-08,Present
1,2016-12-19,Present
1,2014-09-18,Absent
1,2024-03-02,Leave
1,2017-01-26,Absent
1,2016-06-17,Present
1,2019-01-01,Leave
1,2023-01-31,Absent
1,2018-09-25,Leave
1,2015-03-26,Absent
1,2019-06-02,Leave
1,2020-01-30,Leave
1,2024-02-07,Present
1,2021-12-18,Leave
1,2016-06-09,Absent
1,2016-08-25,Absent
1,2024-04-06,Present
1,2015-08-08,Leave
1,2014-12-23,Present
1,2018-10-21,Absent
1,2022-08-30,Absent
1,2022-10-19,Leave
1,2023-05-20,Absent
1,2020-10-15,Leave
1,2015-05-28,Leave
1,2021-04-04,Present
1,2022-01-01,Present
1,2021-05-03,Present
1,2016-09-29,Absent
1,2021-05-13,Present
1,2015-01-30,Present
1,2019-06-30,Leave
1,2014-11-23,Absent
1,2014-09-05,Leave
1,2016-10-01,Absent
1,2023-05-28,Leave
1,2023-03-20,Leave
1,2017-10-09,Present
1,2016-03-09,Leave
1,2018-09-09,Leave
1,2022-04-23,Present
1,2016-01-06,Present
1,2019-08-16,Present
1,2017-03-17,Leave
1,2018-11-03,Present
1,2021-06-04,Present
1,2023-07-28,Absent
1,2019-07-19,Present
1,2021-04-22,Present
1,2019-08-26,Leave
1,2020-11-01,Absent
1,2016-12-20,Absent
1,2015-12-23,Present
1,2024-03-17,Leave
1,2020-04-13,Present
1,2020-05-27,Leave
1,2022-07-25,Leave
1,2016-11-30,Present
1,2015-03-11,Present
1,2020-02-24,Absent
1,2019-03-05,Present
1,2016-05-11,Absent
1,2018-03-21,Present
1,2015-11-27,Present
1,2016-01-17,Absent
1,2014-09-25,Leave
1,2020-12-30,Absent
1,2021-11-05,Absent
1,2020-12-04,Leave
1,2022-06-10,Absent
1,2021-10-19,Absent
1,2018-09-05,Leave
1,2019-08-01,Present
1,2018-11-25,Present
1,2023-10-16,Leave
1,2021-11-29,Absent
1,2019-04-02,Absent
1,2020-01-11,Absent
1,2015-07-25,Absent
1,2021-03-28,Leave
1,2021-11-01,Absent
1,2016-07-15,Present
1,2021-02-17,Absent
1,2022-10-15,Present
1,2020-04-21,Absent
1,2022-02-19,Present
1,2016-03-03,Present
1,2016-07-20,Present
1,2014-12-05,Present
1,2023-03-26,Present
1,2018-05-15,Absent
1,2024-05-18,Leave
1,2020-08-30,Present
1,2015-05-02,Absent
1,2021-01-14,Leave
1,2014-12-01,Present
1,2017-09-24,Present
1,2014-09-02,Absent
1,2015-09-18,Present
1,2020-04-01,Leave
1,2018-10-30,Leave
1,2020-03-26,Absent
1,2020-05-09,Present
1,2023-10-15,Absent
1,2017-12-31,Leave
1,2018-09-13,Leave
1,2020-05-24,Leave
1,2016-01-11,Absent
1,2016-03-10,Leave
1,2023-05-15,Present
1,2022-12-22,Leave
1,2023-08-20,Present
1,2017-06-29,Present
1,2014-11-14,Leave
1,2021-01-02,Absent
1,2017-07-20,Present
1,2015-07-02,Leave
1,2015-04-21,Absent
1,2017-10-06,Leave
1,2016-06-10,Leave
1,2022-06-23,Absent
1,2019-07-06,Present
1,2017-04-17,Present
1,2018-02-03,Leave
1,2017-05-07,Present
1,2018-11-29,Leave
1,2015-02-17,Absent
1,2024-05-03,Absent
1,2023-10-01,Leave
1,2017-09-20,Leave
1,2018-09-05,Present
1,2024-06-30,Absent
1,2019-05-01,Leave
1,2020-08-01,Absent
1,2023-08-01,Leave
1,2021-10-09,Present
1,2023-12-13,Absent
1,2022-07-16,Absent
1,2022-03-30,Absent
1,2021-01-27,Leave
1,2017-08-17,Leave
1,2018-06-08,Absent
1,2023-08-02,Leave
1,2024-03-03,Present
1,2020-09-26,Present
1,2015-10-31,Leave
1,2021-02-05,Absent
1,2015-12-07,Present
1,2018-07-27,Present
1,2021-01-30,Absent
1,2022-07-16,Absent
1,2019-02-07,Leave
1,2023-03-25,Leave
1,2017-08-10,Present
1,2015-01-23,Present
1,2015-09-26,Leave
1,2023-10-14,Leave
1,2017-05-05,Absent
1,2021-08-02,Leave
1,2021-07-04,Present
1,2019-07-24,Leave
1,2015-07-06,Leave
1,2021-04-27,Present
1,2021-06-27,Absent
1,2023-03-15,Leave
1,2021-09-28,Absent
1,2018-03-02,Present
1,2022-08-23,Leave
1,2022-01-10,Absent
1,2019-07-26,Absent
1,2018-08-09,Absent
1,2015-12-21,Present
1,2016-04-07,Present
1,2016-12-12,Absent
1,2015-07-05,Present
1,2021-01-10,Present
1,2021-01-20,Absent
1,2024-06-02,Absent
1,2015-10-14,Present
1,2019-10-30,Leave
1,2023-10-25,Leave
1,2015-02-05,Leave
1,2023-07-26,Leave
1,2018-06-09,Present
1,2023-03-18,Absent
1,2021-10-09,Absent
1,2017-12-15,Leave
1,2022-03-05,Leave
1,2015-05-10,Leave
1,2019-12-27,Absent
1,2022-07-28,Absent
1,2017-06-20,Present
1,2019-04-17,Present
1,2017-11-01,Absent
1,2015-06-29,Present
1,2019-09-12,Leave
1,2022-08-12,Leave
1,2021-09-07,Present
1,2023-09-04,Present
1,2017-05-04,Absent
1,2015-04-19,Absent
1,2024-04-27,Present
1,2024-03-01,Present
1,2022-04-08,Absent
1,2015-02-22,Absent
1,2019-07-03,Present
1,2015-04-29,Absent
1,2022-03-21,Present
1,2022-01-28,Leave
1,2018-09-14,Absent
1,2018-02-20,Leave
1,2021-04-28,Leave
1,2019-09-29,Present
1,2019-04-27,Leave
1,2019-06-16,Absent
1,2018-11-16,Absent
1,2020-07-03,Present
1,2021-06-26,Present
1,2023-02-25,Present
1,2016-02-04,Present
1,2019-05-27,Absent
1,2022-03-02,Absent
1,2021-09-02,Leave
1,2022-02-27,Present
1,2015-12-29,Present
1,2016-05-04,Leave
1,2017-03-27,Present
1,2018-06-11,Present
1,2022-02-16,Present
1,2022-02-24,Present
1,2019-01-31,Leave
1,2021-04-18,Leave
1,2017-10-16,Absent
1,2021-12-07,Absent
1,2017-11-17,Present
1,2017-02-20,Present
1,2022-11-07,Present
1,2018-10-04,Leave
1,2024-03-22,Absent
1,2018-07-03,Leave
1,2015-10-07,Absent
1,2019-08-09,Leave
1,2017-01-26,Leave
1,2016-12-26,Absent
1,2023-04-14,Leave
1,2015-11-19,Present
1,2016-04-03,Leave
1,2015-07-25,Absent
1,2019-09-27,Absent
1,2021-05-28,Absent
1,2021-01-06,Absent
1,2023-02-25,Absent
1,2021-04-18,Leave
1,2016-10-17,Leave
1,2016-03-19,Leave
1,2023-02-22,Leave
1,2021-10-01,Absent
1,2021-03-31,Leave
1,2022-03-03,Leave
1,2021-10-14,Leave
1,2016-11-25,Leave
1,2017-02-23,Present
1,2015-11-10,Absent
1,2023-04-04,Present
1,2015-04-05,Leave
1,2017-10-13,Leave
1,2014-08-27,Absent
1,2017-04-19,Leave
